,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,6
45,01-May-2019 11:00:00,,,,,0.000,0.000,0.000 ,0.000 ,245.830,0.000,0.000,-
46,01-May-2019 11:15:00,,,,,0.000,0.000,0.000 ,0.000 ,245.520,0.000,0.000,-
47,01-May-2019 11:30:00,,,,,0.000,0.000,0.000 ,0.000 ,245.010,0.000,0.000,-
48,01-May-2019 11:45:00,,,,,0.000,0.000,0.000 ,0.000 ,245.260,0.000,0.000,-
49,01-May-2019 12:00:00,,,,,0.000,0.000,0.000 ,0.000 ,245.100,0.000,0.000,-
50,01-May-2019 12:15:00,,,,,0.000,0.000,0.000 ,0.000 ,244.520,0.000,0.000,-
51,01-May-2019 12:30:00,,,,,0.000,0.000,0.000 ,0.000 ,243.840,0.000,0.000,-
52,01-May-2019 12:45:00,,,,,0.000,0.000,0.000 ,0.000 ,243.960,0.000,0.000,-
53,01-May-2019 13:00:00,,,,,0.000,0.000,0.000 ,0.000 ,243.700,0.000,0.000,-
54,01-May-2019 13:15:00,,,,,0.000,0.000,0.000 ,0.000 ,244.320,0.000,0.000,-
55,01-May-2019 13:30:00,,,,,0.000,0.000,0.000 ,0.000 ,243.600,0.000,0.000,-
56,01-May-2019 13:45:00,,,,,0.000,0.000,0.000 ,0.000 ,242.680,0.000,0.000,-
57,01-May-2019 14:00:00,,,,,0.000,0.000,0.000 ,0.000 ,242.130,0.000,0.000,-
58,01-May-2019 14:15:00,,,,,0.000,0.000,0.000 ,0.000 ,242.650,0.000,0.000,-
59,01-May-2019 14:30:00,,,,,0.000,0.000,0.000 ,0.000 ,241.990,0.000,0.000,-
60,01-May-2019 14:45:00,,,,,0.000,0.000,0.000 ,0.000 ,241.180,0.000,0.000,-
61,01-May-2019 15:00:00,,,,,0.000,0.000,0.000 ,0.000 ,240.920,0.000,0.000,-
62,01-May-2019 15:15:00,,,,,0.000,0.000,0.000 ,0.000 ,240.770,0.000,0.000,-
63,01-May-2019 15:30:00,,,,,0.000,0.000,0.000 ,0.000 ,240.980,0.000,0.000,-
64,01-May-2019 15:45:00,,,,,0.000,0.000,0.000 ,0.000 ,240.540,0.000,0.000,-
65,01-May-2019 16:00:00,,,,,0.000,0.000,0.000 ,0.000 ,240.590,0.000,0.000,-
66,01-May-2019 16:15:00,,,,,0.000,0.000,0.000 ,0.000 ,241.130,0.000,0.000,-
67,01-May-2019 16:30:00,,,,,0.000,0.000,0.000 ,0.000 ,241.460,0.000,0.000,-
68,01-May-2019 16:45:00,,,,,0.000,0.000,0.000 ,0.000 ,241.660,0.000,0.000,-
69,01-May-2019 17:00:00,,,,,0.000,0.000,0.000 ,0.000 ,242.220,0.000,0.000,-
70,01-May-2019 17:15:00,,,,,0.000,0.000,0.000 ,0.000 ,243.460,0.000,0.000,-
71,01-May-2019 17:30:00,,,,,0.000,0.000,0.000 ,0.000 ,243.940,0.000,0.000,-
72,01-May-2019 17:45:00,,,,,0.000,0.000,0.000 ,0.000 ,245.140,0.000,0.000,-
73,01-May-2019 18:00:00,,,,,0.000,0.000,0.000 ,0.000 ,245.910,0.000,0.000,-
74,01-May-2019 18:15:00,,,,,0.000,0.000,0.000 ,0.000 ,246.480,0.000,0.000,-
75,01-May-2019 18:30:00,,,,,0.000,0.000,0.000 ,0.000 ,246.820,0.000,0.000,-
76,01-May-2019 18:45:00,,,,,0.000,0.000,0.000 ,0.000 ,246.850,0.000,0.000,-
77,01-May-2019 19:00:00,,,,,0.000,0.000,0.000 ,0.000 ,246.300,0.000,0.000,-
78,01-May-2019 19:15:00,,,,,0.000,0.000,0.000 ,0.000 ,245.440,0.000,0.000,-
79,01-May-2019 19:30:00,,,,,0.000,0.000,0.000 ,0.000 ,244.790,0.000,0.000,-
80,01-May-2019 19:45:00,,,,,0.000,0.000,0.000 ,0.000 ,243.760,0.000,0.000,-
81,01-May-2019 20:00:00,,,,,0.000,0.000,0.000 ,0.000 ,244.010,0.000,0.000,-
82,01-May-2019 20:15:00,,,,,0.000,0.000,0.000 ,0.000 ,244.730,0.000,0.000,-
83,01-May-2019 20:30:00,,,,,0.000,0.000,0.000 ,0.000 ,244.760,0.000,0.000,-
84,01-May-2019 20:45:00,,,,,0.000,0.000,0.000 ,0.000 ,245.060,0.000,0.000,-
85,01-May-2019 21:00:00,,,,,0.000,0.000,0.000 ,0.000 ,245.640,0.000,0.000,-
86,01-May-2019 21:15:00,,,,,0.000,0.000,0.000 ,0.000 ,245.370,0.000,0.000,-
87,01-May-2019 21:30:00,,,,,0.000,0.000,0.000 ,0.000 ,245.460,0.000,0.000,-
88,01-May-2019 21:45:00,,,,,0.000,0.000,0.000 ,0.000 ,245.230,0.000,0.000,-
89,01-May-2019 22:00:00,,,,,0.000,0.000,0.000 ,0.000 ,245.200,0.000,0.000,-
90,01-May-2019 22:15:00,,,,,0.000,0.000,0.000 ,0.000 ,244.320,0.000,0.000,-
91,01-May-2019 22:30:00,,,,,0.000,0.000,0.000 ,0.000 ,243.480,0.000,0.000,-
92,01-May-2019 22:45:00,,,,,0.000,0.000,0.000 ,0.000 ,243.390,0.000,0.000,-
93,01-May-2019 23:00:00,,,,,0.000,0.000,0.000 ,0.000 ,243.410,0.000,0.000,-
94,01-May-2019 23:15:00,,,,,0.000,0.000,0.000 ,0.000 ,243.640,0.000,0.000,-
95,01-May-2019 23:30:00,,,,,0.000,0.000,0.000 ,0.000 ,244.220,0.000,0.000,-
96,01-May-2019 23:45:00,,,,,0.000,0.000,0.000 ,0.000 ,245.160,0.000,0.000,-
97,02-May-2019 00:00:00,,,,,0.000,0.000,0.000 ,0.000 ,245.650,0.000,0.000,-
98,02-May-2019 00:15:00,,,,,0.000,0.000,0.000 ,0.000 ,246.070,0.000,0.000,-
99,02-May-2019 00:30:00,,,,,0.000,0.000,0.000 ,0.000 ,246.290,0.000,0.000,-
100,02-May-2019 00:45:00,,,,,0.000,0.000,0.000 ,0.000 ,246.670,0.000,0.000,-
101,02-May-2019 01:00:00,,,,,0.000,0.000,0.000 ,0.000 ,247.090,0.000,0.000,-
102,02-May-2019 01:15:00,,,,,0.000,0.000,0.000 ,0.000 ,247.910,0.000,0.000,-
103,02-May-2019 01:30:00,,,,,0.000,0.000,0.000 ,0.000 ,249.180,0.000,0.000,-
104,02-May-2019 01:45:00,,,,,0.000,0.000,0.000 ,0.000 ,249.560,0.000,0.000,-
105,02-May-2019 02:00:00,,,,,0.000,0.000,0.000 ,0.000 ,249.810,0.000,0.000,-
106,02-May-2019 02:15:00,,,,,0.000,0.000,0.000 ,0.000 ,250.150,0.000,0.000,-
107,02-May-2019 02:30:00,,,,,0.000,0.000,0.000 ,0.000 ,250.440,0.000,0.000,-
108,02-May-2019 02:45:00,,,,,0.000,0.000,0.000 ,0.000 ,250.880,0.000,0.000,-
109,02-May-2019 03:00:00,,,,,0.000,0.000,0.000 ,0.000 ,251.300,0.000,0.000,-
110,02-May-2019 03:15:00,,,,,0.000,0.000,0.000 ,0.000 ,251.540,0.000,0.000,-
111,02-May-2019 03:30:00,,,,,0.000,0.000,0.000 ,0.000 ,252.070,0.000,0.000,-
112,02-May-2019 03:45:00,,,,,0.000,0.000,0.000 ,0.000 ,252.610,0.000,0.000,-
113,02-May-2019 04:00:00,,,,,0.000,0.000,0.000 ,0.000 ,252.800,0.000,0.000,-
114,02-May-2019 04:15:00,,,,,0.000,0.000,0.000 ,0.000 ,253.760,0.000,0.000,-
115,02-May-2019 04:30:00,,,,,0.000,0.000,0.000 ,0.000 ,254.070,0.000,0.000,-
116,02-May-2019 04:45:00,,,,,0.000,0.000,0.000 ,0.000 ,254.150,0.000,0.000,-
117,02-May-2019 05:00:00,,,,,0.000,0.000,0.000 ,0.000 ,254.380,0.000,0.000,-
118,02-May-2019 05:15:00,,,,,0.000,0.000,0.000 ,0.000 ,254.700,0.000,0.000,-
119,02-May-2019 05:30:00,,,,,0.000,0.000,0.000 ,0.000 ,254.490,0.000,0.000,-
120,02-May-2019 05:45:00,,,,,0.000,0.000,0.000 ,0.000 ,254.300,0.000,0.000,-
121,02-May-2019 06:00:00,,,,,0.000,0.000,0.000 ,0.000 ,254.370,0.000,0.000,-
122,02-May-2019 06:15:00,,,,,0.000,0.000,0.000 ,0.000 ,255.470,0.000,0.000,-
123,02-May-2019 06:30:00,,,,,0.000,0.000,0.000 ,0.000 ,255.860,0.000,0.000,-
124,02-May-2019 06:45:00,,,,,0.000,0.000,0.000 ,0.000 ,256.050,0.000,0.000,-
125,02-May-2019 07:00:00,,,,,0.000,0.000,0.000 ,0.000 ,256.070,0.000,0.000,-
126,02-May-2019 07:15:00,,,,,0.000,0.000,0.000 ,0.000 ,256.800,0.000,0.000,-
127,02-May-2019 07:30:00,,,,,0.000,0.000,0.000 ,0.000 ,257.100,0.000,0.000,-
128,02-May-2019 07:45:00,,,,,0.000,0.000,0.000 ,0.000 ,257.430,0.000,0.000,-
129,02-May-2019 08:00:00,,,,,0.000,0.000,0.000 ,0.000 ,257.260,0.000,0.000,-
130,02-May-2019 08:15:00,,,,,0.000,0.000,0.000 ,0.000 ,257.130,0.000,0.000,-
131,02-May-2019 08:30:00,,,,,0.000,0.000,0.000 ,0.000 ,255.820,0.000,0.000,-
132,02-May-2019 08:45:00,,,,,0.000,0.000,0.000 ,0.000 ,254.940,0.000,0.000,-
133,02-May-2019 09:00:00,,,,,0.000,0.000,0.000 ,0.000 ,254.460,0.000,0.000,-
134,02-May-2019 09:15:00,,,,,0.000,0.000,0.000 ,0.000 ,252.910,0.000,0.000,-
135,02-May-2019 09:30:00,,,,,0.000,0.000,0.000 ,0.000 ,250.110,0.000,0.000,-
136,02-May-2019 09:45:00,,,,,0.000,0.000,0.000 ,0.000 ,248.530,0.000,0.000,-
137,02-May-2019 10:00:00,,,,,0.000,0.000,0.000 ,0.000 ,247.960,0.000,0.000,-
138,02-May-2019 10:15:00,,,,,0.000,0.000,0.000 ,0.000 ,247.520,0.000,0.000,-
139,02-May-2019 10:30:00,,,,,0.000,0.000,0.000 ,0.000 ,247.200,0.000,0.000,-
140,02-May-2019 10:45:00,,,,,0.000,0.000,0.000 ,0.000 ,246.980,0.000,0.000,-
141,02-May-2019 11:00:00,,,,,0.000,0.000,0.000 ,0.000 ,246.740,0.000,0.000,-
142,02-May-2019 11:15:00,,,,,0.000,0.000,0.000 ,0.000 ,246.250,0.000,0.000,-
143,02-May-2019 11:30:00,,,,,0.000,0.000,0.000 ,0.000 ,245.050,0.000,0.000,-
144,02-May-2019 11:45:00,,,,,0.000,0.000,0.000 ,0.000 ,244.630,0.000,0.000,-
145,02-May-2019 12:00:00,,,,,0.000,0.000,0.000 ,0.000 ,244.810,0.000,0.000,-
146,02-May-2019 12:15:00,,,,,0.000,0.000,0.000 ,0.000 ,244.250,0.000,0.000,-
147,02-May-2019 12:30:00,,,,,0.000,0.000,0.000 ,0.000 ,243.380,0.000,0.000,-
148,02-May-2019 12:45:00,,,,,0.000,0.000,0.000 ,0.000 ,242.850,0.000,0.000,-
149,02-May-2019 13:00:00,,,,,0.000,0.000,0.000 ,0.000 ,242.400,0.000,0.000,-
150,02-May-2019 13:15:00,,,,,0.000,0.000,0.000 ,0.000 ,243.230,0.000,0.000,-
151,02-May-2019 13:30:00,,,,,0.000,0.000,0.000 ,0.000 ,242.890,0.000,0.000,-
152,02-May-2019 13:45:00,,,,,0.000,0.000,0.000 ,0.000 ,242.440,0.000,0.000,-
153,02-May-2019 14:00:00,,,,,0.000,0.000,0.000 ,0.000 ,241.720,0.000,0.000,-
154,02-May-2019 14:15:00,,,,,0.000,0.000,0.000 ,0.000 ,241.800,0.000,0.000,-
155,02-May-2019 14:30:00,,,,,0.000,0.000,0.000 ,0.000 ,241.400,0.000,0.000,-
156,02-May-2019 14:45:00,,,,,0.000,0.000,0.000 ,0.000 ,240.980,0.000,0.000,-
157,02-May-2019 15:00:00,,,,,0.000,0.000,0.000 ,0.000 ,239.820,0.000,0.000,-
158,02-May-2019 15:15:00,,,,,0.000,0.000,0.000 ,0.000 ,238.990,0.000,0.000,-
159,02-May-2019 15:30:00,,,,,0.000,0.000,0.000 ,0.000 ,238.750,0.000,0.000,-
160,02-May-2019 15:45:00,,,,,0.000,0.000,0.000 ,0.000 ,239.630,0.000,0.000,-
161,02-May-2019 16:00:00,,,,,0.000,0.000,0.000 ,0.000 ,240.540,0.000,0.000,-
162,02-May-2019 16:15:00,,,,,0.000,0.000,0.000 ,0.000 ,240.620,0.000,0.000,-
163,02-May-2019 16:30:00,,,,,0.000,0.000,0.000 ,0.000 ,240.410,0.000,0.000,-
164,02-May-2019 16:45:00,,,,,0.000,0.000,0.000 ,0.000 ,241.260,0.000,0.000,-
165,02-May-2019 17:00:00,,,,,0.000,0.000,0.000 ,0.000 ,242.800,0.000,0.000,-
166,02-May-2019 17:15:00,,,,,0.000,0.000,0.000 ,0.000 ,244.550,0.000,0.000,-
167,02-May-2019 17:30:00,,,,,0.000,0.000,0.000 ,0.000 ,245.540,0.000,0.000,-
168,02-May-2019 17:45:00,,,,,0.000,0.000,0.000 ,0.000 ,247.120,0.000,0.000,-
169,02-May-2019 18:00:00,,,,,0.000,0.000,0.000 ,0.000 ,248.840,0.000,0.000,-
170,02-May-2019 18:15:00,,,,,0.000,0.000,0.000 ,0.000 ,249.550,0.000,0.000,-
171,02-May-2019 18:30:00,,,,,0.000,0.000,0.000 ,0.000 ,250.420,0.000,0.000,-
172,02-May-2019 18:45:00,,,,,0.000,0.000,0.000 ,0.000 ,251.810,0.000,0.000,-
173,02-May-2019 19:00:00,,,,,0.000,0.000,0.000 ,0.000 ,251.630,0.000,0.000,-
174,02-May-2019 19:15:00,,,,,0.000,0.000,0.000 ,0.000 ,251.120,0.000,0.000,-
175,02-May-2019 19:30:00,,,,,0.000,0.000,0.000 ,0.000 ,251.740,0.000,0.000,-
176,02-May-2019 19:45:00,,,,,0.000,0.000,0.000 ,0.000 ,252.320,0.000,0.000,-
177,02-May-2019 20:00:00,,,,,0.000,0.000,0.000 ,0.000 ,253.000,0.000,0.000,-
178,02-May-2019 20:15:00,,,,,0.000,0.000,0.000 ,0.000 ,253.600,0.000,0.000,-
179,02-May-2019 20:30:00,,,,,0.000,0.000,0.000 ,0.000 ,253.570,0.000,0.000,-
180,02-May-2019 20:45:00,,,,,0.000,0.000,0.000 ,0.000 ,253.110,0.000,0.000,-
181,02-May-2019 21:00:00,,,,,0.000,0.000,0.000 ,0.000 ,252.700,0.000,0.000,-
182,02-May-2019 21:15:00,,,,,0.000,0.000,0.000 ,0.000 ,252.570,0.000,0.000,-
183,02-May-2019 21:30:00,,,,,0.000,0.000,0.000 ,0.000 ,252.320,0.000,0.000,-
184,02-May-2019 21:45:00,,,,,0.000,0.000,0.000 ,0.000 ,252.340,0.000,0.000,-
185,02-May-2019 22:00:00,,,,,0.000,0.000,0.000 ,0.000 ,252.930,0.000,0.000,-
186,02-May-2019 22:15:00,,,,,0.000,0.000,0.000 ,0.000 ,252.410,0.000,0.000,-
187,02-May-2019 22:30:00,,,,,0.000,0.000,0.000 ,0.000 ,251.660,0.000,0.000,-
188,02-May-2019 22:45:00,,,,,0.000,0.000,0.000 ,0.000 ,251.950,0.000,0.000,-
189,02-May-2019 23:00:00,,,,,0.000,0.000,0.000 ,0.000 ,252.290,0.000,0.000,-
190,02-May-2019 23:15:00,,,,,0.000,0.000,0.000 ,0.000 ,251.650,0.000,0.000,-
191,02-May-2019 23:30:00,,,,,0.000,0.000,0.000 ,0.000 ,251.610,0.000,0.000,-
192,02-May-2019 23:45:00,,,,,0.000,0.000,0.000 ,0.000 ,251.710,0.000,0.000,-
193,03-May-2019 00:00:00,,,,,0.000,0.000,0.000 ,0.000 ,251.790,0.000,0.000,-
194,03-May-2019 00:15:00,,,,,0.000,0.000,0.000 ,0.000 ,252.240,0.000,0.000,-
195,03-May-2019 00:30:00,,,,,0.000,0.000,0.000 ,0.000 ,252.240,0.000,0.000,-
196,03-May-2019 00:45:00,,,,,0.000,0.000,0.001 ,0.000 ,252.530,0.000,0.000,-
197,03-May-2019 01:00:00,,,,,0.000,0.000,0.000 ,0.000 ,252.710,0.000,0.000,-
198,03-May-2019 01:15:00,,,,,0.000,0.000,0.000 ,0.000 ,253.060,0.000,0.000,-
199,03-May-2019 01:30:00,,,,,0.000,0.000,0.000 ,0.000 ,253.100,0.000,0.000,-
200,03-May-2019 01:45:00,,,,,0.000,0.000,0.000 ,0.000 ,253.750,0.000,0.000,-
201,03-May-2019 02:00:00,,,,,0.000,0.000,0.000 ,0.000 ,254.400,0.000,0.000,-
202,03-May-2019 02:15:00,,,,,0.000,0.000,0.000 ,0.000 ,254.760,0.000,0.000,-
203,03-May-2019 02:30:00,,,,,0.000,0.000,0.000 ,0.000 ,255.210,0.000,0.000,-
204,03-May-2019 02:45:00,,,,,0.000,0.000,0.000 ,0.000 ,255.360,0.000,0.000,-
205,03-May-2019 03:00:00,,,,,0.000,0.000,0.000 ,0.000 ,255.620,0.000,0.000,-
206,03-May-2019 03:15:00,,,,,0.000,0.000,0.000 ,0.000 ,255.960,0.000,0.000,-
207,03-May-2019 03:30:00,,,,,0.000,0.000,0.000 ,0.000 ,256.230,0.000,0.000,-
208,03-May-2019 03:45:00,,,,,0.000,0.000,0.000 ,0.000 ,256.860,0.000,0.000,-
209,03-May-2019 04:00:00,,,,,0.000,0.000,0.000 ,0.000 ,257.070,0.000,0.000,-
210,03-May-2019 04:15:00,,,,,0.000,0.000,0.000 ,0.000 ,257.230,0.000,0.000,-
211,03-May-2019 04:30:00,,,,,0.000,0.000,0.000 ,0.000 ,257.010,0.000,0.000,-
212,03-May-2019 04:45:00,,,,,0.000,0.000,0.000 ,0.000 ,256.630,0.000,0.000,-
213,03-May-2019 05:00:00,,,,,0.000,0.000,0.000 ,0.000 ,256.970,0.000,0.000,-
214,03-May-2019 05:15:00,,,,,0.000,0.000,0.000 ,0.000 ,257.300,0.000,0.000,-
215,03-May-2019 05:30:00,,,,,0.000,0.000,0.000 ,0.000 ,257.970,0.000,0.000,-
216,03-May-2019 05:45:00,,,,,0.000,0.000,0.000 ,0.000 ,257.840,0.000,0.000,-
217,03-May-2019 06:00:00,,,,,0.000,0.000,0.000 ,0.000 ,257.830,0.000,0.000,-
218,03-May-2019 06:15:00,,,,,0.000,0.000,0.000 ,0.000 ,258.360,0.000,0.000,-
219,03-May-2019 06:30:00,,,,,0.000,0.000,0.000 ,0.000 ,258.040,0.000,0.000,-
220,03-May-2019 06:45:00,,,,,0.000,0.000,0.000 ,0.000 ,257.710,0.000,0.000,-
221,03-May-2019 07:00:00,,,,,0.000,0.000,0.000 ,0.000 ,257.590,0.000,0.000,-
222,03-May-2019 07:15:00,,,,,0.000,0.000,0.000 ,0.000 ,257.570,0.000,0.000,-
223,03-May-2019 07:30:00,,,,,0.000,0.000,0.000 ,0.000 ,257.260,0.000,0.000,-
224,03-May-2019 07:45:00,,,,,0.000,0.000,0.000 ,0.000 ,257.050,0.000,0.000,-
225,03-May-2019 08:00:00,,,,,0.000,0.000,0.000 ,0.000 ,256.840,0.000,0.000,-
226,03-May-2019 08:15:00,,,,,0.000,0.000,0.000 ,0.000 ,256.450,0.000,0.000,-
227,03-May-2019 08:30:00,,,,,0.000,0.000,0.000 ,0.000 ,255.410,0.000,0.000,-
228,03-May-2019 08:45:00,,,,,0.000,0.000,0.000 ,0.000 ,254.200,0.000,0.000,-
229,03-May-2019 09:00:00,,,,,0.000,0.000,0.000 ,0.000 ,252.900,0.000,0.000,-
230,03-May-2019 09:15:00,,,,,0.000,0.000,0.000 ,0.000 ,250.400,0.000,0.000,-
231,03-May-2019 09:30:00,,,,,0.000,0.000,0.000 ,0.000 ,248.920,0.000,0.000,-
232,03-May-2019 09:45:00,,,,,0.000,0.000,0.000 ,0.000 ,248.030,0.000,0.000,-
233,03-May-2019 10:00:00,,,,,0.000,0.000,0.000 ,0.000 ,247.250,0.000,0.000,-
234,03-May-2019 10:15:00,,,,,0.000,0.000,0.000 ,0.000 ,247.340,0.000,0.000,-
235,03-May-2019 10:30:00,,,,,0.000,0.000,0.000 ,0.000 ,247.130,0.000,0.000,-
236,03-May-2019 10:45:00,,,,,0.000,0.000,0.000 ,0.000 ,246.260,0.000,0.000,-
237,03-May-2019 11:00:00,,,,,0.000,0.000,0.000 ,0.000 ,245.570,0.000,0.000,-
238,03-May-2019 11:15:00,,,,,0.000,0.000,0.000 ,0.000 ,245.250,0.000,0.000,-
239,03-May-2019 11:30:00,,,,,0.000,0.000,0.000 ,0.000 ,244.730,0.000,0.000,-
240,03-May-2019 11:45:00,,,,,0.000,0.000,0.000 ,0.000 ,244.910,0.000,0.000,-
241,03-May-2019 12:00:00,,,,,0.000,0.000,0.000 ,0.000 ,243.710,0.000,0.000,-
242,03-May-2019 12:15:00,,,,,0.000,0.000,0.000 ,0.000 ,243.270,0.000,0.000,-
243,03-May-2019 12:30:00,,,,,0.000,0.000,0.000 ,0.000 ,242.870,0.000,0.000,-
244,03-May-2019 12:45:00,,,,,0.000,0.000,0.000 ,0.000 ,243.740,0.000,0.000,-
245,03-May-2019 13:00:00,,,,,0.000,0.000,0.000 ,0.000 ,244.230,0.000,0.000,-
246,03-May-2019 13:15:00,,,,,0.000,0.000,0.000 ,0.000 ,245.060,0.000,0.000,-
247,03-May-2019 13:30:00,,,,,0.000,0.000,0.000 ,0.000 ,244.600,0.000,0.000,-
248,03-May-2019 13:45:00,,,,,0.000,0.000,0.000 ,0.000 ,244.100,0.000,0.000,-
249,03-May-2019 14:00:00,,,,,0.000,0.000,0.000 ,0.000 ,243.700,0.000,0.000,-
250,03-May-2019 14:15:00,,,,,0.000,0.000,0.000 ,0.000 ,243.520,0.000,0.000,-
251,03-May-2019 14:30:00,,,,,0.000,0.000,0.000 ,0.000 ,242.340,0.000,0.000,-
252,03-May-2019 14:45:00,,,,,0.000,0.000,0.000 ,0.000 ,240.810,0.000,0.000,-
253,03-May-2019 15:00:00,,,,,0.000,0.000,0.001 ,0.000 ,240.340,0.000,0.000,-
254,03-May-2019 15:15:00,,,,,0.000,0.000,0.000 ,0.000 ,240.320,0.000,0.000,-
255,03-May-2019 15:30:00,,,,,0.000,0.000,0.000 ,0.000 ,240.940,0.000,0.000,-
256,03-May-2019 15:45:00,,,,,0.000,0.000,0.000 ,0.000 ,241.080,0.000,0.000,-
257,03-May-2019 16:00:00,,,,,0.000,0.000,0.000 ,0.000 ,241.280,0.000,0.000,-
